분류번호,위험물유형,수집날짜,위도,경도,노드링크,시작노드,끝노드,도로명주소,데이터 기준일자
5720,노면표시훼손,2021-11-13 00:27,37.37146087,126.9618661,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
5721,노면표시훼손,2021-11-13 00:27,37.37146087,126.9618661,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
5722,노면표시훼손,2021-11-13 00:28,37.40358829,126.9327838,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5723,노면표시훼손,2021-11-13 00:28,37.40358829,126.9327838,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5724,노면표시훼손,2021-11-13 00:28,37.40358829,126.9327838,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5725,노면표시훼손,2021-11-13 00:28,37.40358829,126.9327838,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5726,노면표시훼손,2021-11-13 00:28,37.40358829,126.9327838,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5727,노면표시훼손,2021-11-13 00:29,37.40614439,126.9339564,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5728,노면표시훼손,2021-11-13 00:29,37.40618873,126.9339622,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5729,노면표시훼손,2021-11-13 00:32,37.39575952,126.9148641,2080026300,2080011300,2080010100,경기도 안양시 만안구 병목안로,2021-12-17
5730,노면표시훼손,2021-11-13 00:32,37.39586107,126.9148113,2080026100,2080010100,2080010500,경기도 안양시 만안구 양화로,2021-12-17
5731,노면표시훼손,2021-11-13 00:32,37.38030389,126.9716023,2090026400,2260005800,2090001600,경기도 안양시 동안구 계원대학로,2021-12-17
5732,노면표시훼손,2021-11-13 00:32,37.38030389,126.9716023,2090026400,2260005800,2090001600,경기도 안양시 동안구 계원대학로,2021-12-17
5733,노면표시훼손,2021-11-13 00:33,37.40486195,126.9335269,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5734,노면표시훼손,2021-11-13 00:33,37.40486195,126.9335269,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
5735,노면표시훼손,2021-11-13 00:34,37.3910192,126.9753667,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5736,노면표시훼손,2021-11-13 00:34,37.3910192,126.9753667,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5737,노면표시훼손,2021-11-13 00:34,37.3910192,126.9753667,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5738,노면표시훼손,2021-11-13 00:34,37.3910192,126.9753667,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5739,노면표시훼손,2021-11-13 00:34,37.3910192,126.9753667,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5740,노면표시훼손,2021-11-13 00:34,37.39103843,126.9752727,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5741,노면표시훼손,2021-11-13 00:34,37.39103843,126.9752727,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5742,노면표시훼손,2021-11-13 00:34,37.39103843,126.9752727,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5743,노면표시훼손,2021-11-13 00:34,37.39103843,126.9752727,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5744,노면표시훼손,2021-11-13 00:34,37.39103843,126.9752727,2090049600,2090003001,2090015600,경기도 안양시 동안구 흥안대로414번길,2021-12-17
5745,노면표시훼손,2021-11-13 00:35,37.40231636,126.9313511,2090077700,2090022900,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
5746,노면표시훼손,2021-11-13 00:35,37.40231636,126.9313511,2090077700,2090022900,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
5747,노면표시훼손,2021-11-13 00:35,37.40231636,126.9313511,2090077700,2090022900,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
5748,노면표시훼손,2021-11-13 00:35,37.40231636,126.9313511,2090077700,2090022900,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
5749,노면표시훼손,2021-11-13 00:35,37.40231636,126.9313511,2090077700,2090022900,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
5750,노면표시훼손,2021-11-13 00:35,37.40185399,126.9306244,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5751,노면표시훼손,2021-11-13 00:35,37.40185399,126.9306244,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5752,노면표시훼손,2021-11-13 00:35,37.40185399,126.9306244,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5753,노면표시훼손,2021-11-13 00:35,37.40185399,126.9306244,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5754,노면표시훼손,2021-11-13 00:35,37.40185399,126.9306244,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5755,노면표시훼손,2021-11-13 00:35,37.40185399,126.9306244,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5756,노면표시훼손,2021-11-13 00:35,37.4017081,126.9293497,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5757,노면표시훼손,2021-11-13 00:35,37.4017081,126.9293497,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5758,노면표시훼손,2021-11-13 00:35,37.4017081,126.9293497,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
5759,노면표시훼손,2021-11-13 00:35,37.4018169,126.9294583,2090077100,2090022900,2090005802,경기도 안양시 동안구 임곡로,2021-12-17
